[ 2026-01-15 16:30:30,398 ] 54 datasets - INFO - PyTorch version 2.9.1 available.
[ 2026-01-15 16:36:49,325 ] 313 unstract.llmwhisperer.client_v2 - DEBUG - params: {'mode': 'high_quality', 'output_mode': 'layout_preserving', 'page_seperator': '<<<', 'pages_to_extract': '26-26', 'median_filter_size': 0, 'gaussian_blur_radius': 0, 'line_splitter_tolerance': 0.4, 'horizontal_stretch_factor': 1.0, 'mark_vertical_lines': False, 'mark_horizontal_lines': False, 'line_spitter_strategy': 'left-priority', 'add_line_nos': False, 'include_line_confidence': False, 'lang': 'eng', 'tag': 'default', 'filename': '', 'webhook_metadata': '', 'use_webhook': ''}
[ 2026-01-15 16:36:51,831 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:36:51,832 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:36:52,212 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:36:57,213 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:36:57,213 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:36:57,589 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:37:02,590 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:02,590 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:02,976 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:37:07,977 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:07,977 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:08,351 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:37:13,352 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:13,353 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:13,728 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:37:18,730 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:18,730 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:19,126 ] 389 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: accepted...
[ 2026-01-15 16:37:24,128 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:24,129 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:24,514 ] 391 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: processing...
[ 2026-01-15 16:37:29,514 ] 454 unstract.llmwhisperer.client_v2 - DEBUG - whisper_status called
[ 2026-01-15 16:37:29,515 ] 457 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-status
[ 2026-01-15 16:37:29,914 ] 411 unstract.llmwhisperer.client_v2 - DEBUG - Whisper-hash:880b56a8|0d966c3b317b53f187308d1b1056b09e | STATUS: processed!
[ 2026-01-15 16:37:29,914 ] 500 unstract.llmwhisperer.client_v2 - DEBUG - whisper_retrieve called
[ 2026-01-15 16:37:29,915 ] 503 unstract.llmwhisperer.client_v2 - DEBUG - url: https://llmwhisperer-api.us-central.unstract.com/api/v2/whisper-retrieve
[ 2026-01-15 16:37:31,858 ] 158 vectorstore_ingestion.report_data_extraction - INFO - Consolidated report saved to runs\Adani ESG Factbook_20260115_163303\formatted_report.txt
[ 2026-01-15 16:37:31,861 ] 98 vectorstore_ingestion.full_ingestion_pipeline - INFO - Stage 1 complete: Text extracted.
[ 2026-01-15 16:37:32,089 ] 111 vectorstore_ingestion.full_ingestion_pipeline - INFO - Stage 2 complete: 120 chunks created.
[ 2026-01-15 16:37:33,930 ] 44 vectorstore_ingestion.full_ingestion_pipeline - INFO - Generating embeddings for 120 chunks in batches of 100...
[ 2026-01-15 16:37:42,844 ] 58 vectorstore_ingestion.full_ingestion_pipeline - INFO - Processed batch 1/2
[ 2026-01-15 16:37:43,336 ] 58 vectorstore_ingestion.full_ingestion_pipeline - INFO - Processed batch 2/2
[ 2026-01-15 16:37:43,833 ] 68 vectorstore_ingestion.full_ingestion_pipeline - INFO - Successfully finalized vectorstore with 120 records at runs\Adani ESG Factbook_20260115_163303\chroma_db.
[ 2026-01-15 16:37:43,838 ] 122 vectorstore_ingestion.full_ingestion_pipeline - INFO - --- PROCESSING SUCCESSFUL ---
[ 2026-01-15 16:41:38,965 ] 26 qa_and_report_generation.report_generation_pipeline - INFO - Pipeline initialized for directory: runs\Adani ESG Factbook_20260115_163303
[ 2026-01-15 16:41:38,966 ] 34 qa_and_report_generation.report_generation_pipeline - INFO - >>> Stage 1: Batch Extraction <<<
[ 2026-01-15 16:41:38,969 ] 114 root - INFO - Initializing Advanced RAG Retrieval Engine...
[ 2026-01-15 16:41:39,170 ] 48 retrieval_and_postprocessing.retrieval_functions - INFO - Connected to collection 'brsr_audit_collection' with 120 records.
[ 2026-01-15 16:41:39,173 ] 38 retrieval_and_postprocessing.retrieval_full_pipeline - INFO - Advanced Engine initialized with YAML configuration.
[ 2026-01-15 16:41:39,212 ] 126 root - INFO - Loaded 9 batches for processing.
[ 2026-01-15 16:41:39,213 ] 129 root - INFO - Starting Processing: Batch [governance_policies] with 18 questions.
[ 2026-01-15 16:41:47,569 ] 142 root - INFO - Retrieved 73 unique context chunks for batch governance_policies.
[ 2026-01-15 16:41:47,813 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:42:22,100 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:42:22,186 ] 167 root - INFO - Successfully processed and saved batch: governance_policies
[ 2026-01-15 16:42:22,186 ] 129 root - INFO - Starting Processing: Batch [sourcing_circularity] with 7 questions.
[ 2026-01-15 16:42:26,316 ] 142 root - INFO - Retrieved 47 unique context chunks for batch sourcing_circularity.
[ 2026-01-15 16:42:26,319 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:42:39,955 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:42:39,964 ] 167 root - INFO - Successfully processed and saved batch: sourcing_circularity
[ 2026-01-15 16:42:39,964 ] 129 root - INFO - Starting Processing: Batch [environmental_metrics] with 19 questions.
[ 2026-01-15 16:42:48,971 ] 142 root - INFO - Retrieved 64 unique context chunks for batch environmental_metrics.
[ 2026-01-15 16:42:48,974 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:43:15,590 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:43:15,606 ] 167 root - INFO - Successfully processed and saved batch: environmental_metrics
[ 2026-01-15 16:43:15,606 ] 129 root - INFO - Starting Processing: Batch [workforce_diversity] with 11 questions.
[ 2026-01-15 16:43:19,857 ] 142 root - INFO - Retrieved 39 unique context chunks for batch workforce_diversity.
[ 2026-01-15 16:43:19,860 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:43:33,048 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:43:33,059 ] 167 root - INFO - Successfully processed and saved batch: workforce_diversity
[ 2026-01-15 16:43:33,059 ] 129 root - INFO - Starting Processing: Batch [employee_wellbeing_safety] with 8 questions.
[ 2026-01-15 16:43:36,470 ] 142 root - INFO - Retrieved 44 unique context chunks for batch employee_wellbeing_safety.
[ 2026-01-15 16:43:36,473 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:43:42,868 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:43:42,874 ] 167 root - INFO - Successfully processed and saved batch: employee_wellbeing_safety
[ 2026-01-15 16:43:42,875 ] 129 root - INFO - Starting Processing: Batch [human_rights] with 7 questions.
[ 2026-01-15 16:43:45,600 ] 142 root - INFO - Retrieved 30 unique context chunks for batch human_rights.
[ 2026-01-15 16:43:45,602 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:43:54,740 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:43:54,748 ] 167 root - INFO - Successfully processed and saved batch: human_rights
[ 2026-01-15 16:43:54,749 ] 129 root - INFO - Starting Processing: Batch [csr_community] with 5 questions.
[ 2026-01-15 16:43:56,716 ] 142 root - INFO - Retrieved 42 unique context chunks for batch csr_community.
[ 2026-01-15 16:43:56,719 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:44:01,528 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:01,535 ] 167 root - INFO - Successfully processed and saved batch: csr_community
[ 2026-01-15 16:44:01,536 ] 129 root - INFO - Starting Processing: Batch [stakeholder_engagement] with 4 questions.
[ 2026-01-15 16:44:03,245 ] 142 root - INFO - Retrieved 37 unique context chunks for batch stakeholder_engagement.
[ 2026-01-15 16:44:03,249 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:44:06,949 ] 35 vectorstore_visualization.pca_visualization - INFO - Connected to collection: brsr_audit_collection
[ 2026-01-15 16:44:07,090 ] 134 vectorstore_visualization.pca_visualization - INFO - Narrative vectors in DB: 106
[ 2026-01-15 16:44:07,091 ] 148 vectorstore_visualization.pca_visualization - INFO - Computing PCA (2D) for 106 vectors...
[ 2026-01-15 16:44:08,883 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:08,896 ] 167 root - INFO - Successfully processed and saved batch: stakeholder_engagement
[ 2026-01-15 16:44:08,896 ] 129 root - INFO - Starting Processing: Batch [customer_responsibility] with 3 questions.
[ 2026-01-15 16:44:14,038 ] 142 root - INFO - Retrieved 36 unique context chunks for batch customer_responsibility.
[ 2026-01-15 16:44:14,046 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-mini; provider = openai
[ 2026-01-15 16:44:18,519 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:18,529 ] 167 root - INFO - Successfully processed and saved batch: customer_responsibility
[ 2026-01-15 16:44:18,530 ] 44 qa_and_report_generation.report_generation_pipeline - INFO - >>> Stage 2: Post-Processing & Consolidation <<<
[ 2026-01-15 16:44:18,531 ] 137 qa_and_report_generation.responses_postprocessing - INFO - Step 1: Parsing raw answers from runs\Adani ESG Factbook_20260115_163303\batchwise_answers_only.txt
[ 2026-01-15 16:44:18,564 ] 58 qa_and_report_generation.responses_postprocessing - INFO - Parsed 82 records from raw text.
[ 2026-01-15 16:44:18,566 ] 148 qa_and_report_generation.responses_postprocessing - INFO - Step 2: Consolidating records...
[ 2026-01-15 16:44:18,567 ] 95 qa_and_report_generation.responses_postprocessing - INFO - Starting second-pass consolidation using model: openai/gpt-4.1-nano...
[ 2026-01-15 16:44:18,570 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:19,345 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:19,348 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:20,804 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:20,807 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:21,820 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:21,823 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:23,854 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:23,856 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:25,067 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:25,070 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:25,902 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:25,904 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:27,353 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:27,356 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:28,573 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:28,575 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:29,752 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:29,754 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:31,618 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:31,620 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:32,796 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:32,799 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:33,919 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:33,921 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:34,975 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:34,977 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:36,057 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:36,060 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:37,157 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:37,161 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:39,065 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:39,068 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:40,352 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:40,355 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:41,916 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:41,921 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:43,280 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:43,283 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:44,267 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:44,270 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:45,166 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:45,169 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:46,853 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:46,856 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:47,811 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:47,814 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:48,757 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:48,759 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:49,979 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:49,982 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:50,999 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:51,001 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:52,120 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:52,123 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:53,220 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:53,223 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:54,268 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:54,271 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:55,533 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:55,536 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:56,661 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:56,663 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:57,591 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:57,593 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:44:59,008 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:44:59,011 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:01,366 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:01,368 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:02,168 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:02,171 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:03,062 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:03,065 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:04,254 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:04,257 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:05,204 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:05,207 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:06,715 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:06,718 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:07,905 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:07,907 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:08,785 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:08,788 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:09,812 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:09,815 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:11,111 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:11,113 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:12,462 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:12,465 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:13,947 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:13,950 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:14,749 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:14,752 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:15,416 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:15,419 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:16,330 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:16,333 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:17,184 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:17,186 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:19,983 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:19,986 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:20,823 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:20,825 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:21,608 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:21,611 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:22,422 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:22,425 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:23,165 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:23,168 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:24,113 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:24,116 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:24,922 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:24,924 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:25,801 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:25,804 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:26,816 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:26,819 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:27,967 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:27,969 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:28,897 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:28,902 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:29,677 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:29,679 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:30,425 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:30,428 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:31,216 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:31,218 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
[ 2026-01-15 16:45:32,349 ] 1331 LiteLLM - INFO - Wrapper: Completed Call, calling success_handler
[ 2026-01-15 16:45:32,352 ] 3476 LiteLLM - INFO - 
LiteLLM completion() model= gpt-4.1-nano; provider = openai
